user_id,channel,option,review,membership,recom_point
bujabacksoo,PC,일반용량,생각보다..............잘 지워지지 않아요...2~3번 해야하는;;,일반,1
sujin1oo4,PC,일반용량,"자극없이라는 건 잘 모르겠지만, 잘 지워짐",스마트클럽,5
ekdnls15,PC,대용량 250ml,"대용량으로 판매해서 좋네요ㅋ 
잘지워지고 순한편이라 손이 많이가는 리무버예요^^ 다쓰고 또 구매하려고요~~",일반,5
chamomi,PC,일반용량,잘지워지고 좋아요 배송도 빠르네요,일반,5
qkrcksrud200,PC,대용량 250ml,기대되네요^^ 눈시림 없으면 좋겠어요~,일반,5
lim2562,PC,대용량 250ml,대용량이라 저렴해서 좋아요,일반,5
godkklddo,PC,대용량 250ml,이것만쓰게되네요 잘지워져요,일반,5
vvvveah,PC,대용량 250ml,대용량이고 가격도 저렴해서 바로 장바구니로ㅎㅎㅎ워터프루프도 잘 지워지고 일단 순해서 좋네영 오래쓰겟어요~~,일반,5
jihyun6667,PC,대용량 250ml,잘받았습니다 근데 같이 시킨 아이섀도우 다 깨져서왔네요 어떻게 쓰란건지,일반,5
rona0929,PC,대용량 250ml,3통샀어요 대용량 굿굿 더 사놓을까 고민중이예요,일반,5
rugaram,PC,일반용량,배송 진짜 짱빨라여 ㄷ ㄷ,일반,5
rugaram,PC,대용량 250ml,완전 크네요 짱조아여ㅠㅠㅠㅠ,일반,5
cellna,PC,대용량 250ml,잘 지워져서 좋네요. 향도 순하고 잘 지워집니다.,일반,5
ksy871223,PC,대용량 250ml,"순해서 잘 쓰고 있어요. 잘 지워지는것 같기도 하고
대용량에 세일까지 해서 두개나 샀어요.",일반,5
cherryyg83,PC,일반용량,"아이라이너는 물론 아이쉐도우(펄)도 말끔히 잘 지워지네요.
눈에 자극도 거의 없고, 1+1할때 구입했습니다.
담에도 또 구매해야징 ㅋㅋ",일반,5
wlslside,PC,대용량 250ml,"대용량에 아주 좋아욧~~~

오래 쓸수있을것 같아욤....",VIP,5
gpghk97,PC,대용량 250ml,"배송도빠르고 대용량이라 더좋아요
감사합니다!",일반,5
tjsgud0405,PC,일반용량,부드럽게 잘 세정돼요,일반,5
vmxtre,PC,대용량 250ml,메이크업시작하고나서부터 항상 리무버는 아리따움 뽀오얀만 쓰고있어요 ㅎㅎㅎ 좋아용 이런 행사 앞으로도 자주 해주셨으면^^,일반,5
vmxtre,PC,일반용량,메이크업시작하고나서부터 항상 리무버는 아리따움 뽀오얀만 쓰고있어요 ㅎㅎㅎ 좋아용 이런 행사 앞으로도 자주 해주셨으면^^,일반,5
dalwitch,PC,대용량 250ml,"아는 언니네 집에가서 써봤는데~ 
잘지워져서 대용량으로 싸게 구입했습니다~
좋네요^^",일반,5
chdk2309,PC,대용량 250ml,유명한 제품이고 닷컴전용 대용량 제품이라 홀린듯이 구매 ㅎㅎ 베이비파우더 향 같이 순한 향이 좋네요 ㅎ 한번에 다 지워지진 않지만 눈가에 자극도 덜 한 것 같고 잘 지워지네요 ㅎㅎ ,일반,4
qhr4759,PC,일반용량,무난한 제품! 잘 지워지고 좋네요~,일반,5
click0920,PC,대용량 250ml,겟잇뷰티 1위제품이라 하길래 함 써 보지 뭐 했는데 막상 써보니 너무 좋아요~ 계속 이제품만 사용중입니다~,일반,5
godnews,PC,대용량 250ml,세일하길래 큰거하나쟁여놨어요 부드럽고좋음,일반,5
liebste,PC,대용량 250ml,"주변에서 워낙 강력하게 추천들을 하기도 하고..
때마침 대용량이 있어서 구매했는데 
순하지만 잘 지워져서 좋네요..^^",일반,5
tkfkdgo2201,PC,대용량 250ml,좋아요!! 가격도 만족하고요 배송도 빠르고 뽁뽁이에 잘 싸서 보내주셨어요.  ,일반,5
qpttoto,PC,대용량 250ml,"립앤아이 리무버 지금 5통째 뽀오얀 미소 발효꺼 쓰고 있는데
너무 좋아요
우선 눈화장 지우다보면 리무버때문에 눈에 자극이 가서 아플수 있는데
뽀오얀 미소 발효 립앤아이는 눈에도 순해서 자극없이 지울수 있어서 
좋아요
자극도 없어 좋은데 화장도 잘 지워지고 저는 만족합니당",스마트클럽,5
eye9677,PC,대용량 250ml,진짜 좋아요~워터프루프도 잘지워져서 이거만써요~~강추합니다!!!,일반,5
beigekkk,PC,대용량 250ml,"저번에 이거 사서 쓰다가 거의 다 써가길래 대용량으로 샀어요!
진짜 대용량이라서 ㅎㅎㅎㅎ 듬뿍듬뿍 솜에 묻혀서 지울거에요 
정말 오예다 오예!! ㅎㅎ 눈에 들어가면 쪼금 미끌미끌?거리는게 단점이긴한데 잘지워져서 좋아요 ",일반,5
beigekkk,PC,일반용량,"제가 워터프루프 마스카라를 써서 예전에 쓰던건 잘 안지워졌는데
이거는 눈 위에 꾹 눌러주면 깨끗하게 지워져요!! 
순한거는 잘 모르겠는데 잘 지워져서 또 샀어요 ! ㅎㅎ ",일반,5
ekekek514,PC,대용량 250ml,"대용량이라 오래도록 쓸수 있는 제품
벌써 몇병째 사용중인제품
립앤아이중에선 최강이에요~~",스마트클럽,5
chlchlchl,PC,대용량 250ml,좋다고해서  두병구매했어요. 순한것  같긴한데 . . 그리 깨끗이 지워지진 않은듯요. . 두번세번 지워야  지워지네요 ,일반,4
wuel9267,PC,대용량 250ml,역시 순하고 너무좋아요,일반,5
modelgs,PC,대용량 250ml,"친구추천으로 아이리무버를 처음 접하고 진짜진짜 신세계였는데 양이 너무 적었어서 아쉬웠어요 ㅠㅠ
근데 이번에 커졌다는 소식에 바로 2개 구입!!!! 
진짜 눈이 따갑지도 않고 순하게 지워져서 정말 좋아요 !!!",일반,5
parkmicky604,PC,대용량 250ml,리무버 항상 너무 작아서 금방 써버리곤 했는데 가격도 다운대고 크기도 커져서 너무 만족해요!!! ,일반,5
godnews,PC,일반용량,"겟잇뷰티 1위라 기대가 되네요
",일반,5
candydang,PC,일반용량,이거 좋아요 벌써 3개째 샀어요 ,일반,5
olzl0n,PC,일반용량,항상 써오던 제품이라 세일하길래 여러개 질 렀네요~,VIP,5
merry556,PC,대용량 250ml,배송도 빨리오고 좋아요~,일반,5
jjerom,PC,일반용량,엄청 잘지워지는것까진 모르겠지만 순하고 조아요,일반,5
dkssud5871,PC,일반용량,"좋다고 소문듣고샀는데 
역시나 좋은 제품이였어요 ",일반,4
khj3872,PC,일반용량,사이즈기 아담해서 더 구매했어요 정말 자극없어요,일반,5
khj3872,PC,일반용량,첨출시되서부터 자극없고 클렌징도잘되서 사용잘하고있어요,일반,5
cjdthtkfkd,PC,일반용량,용량도 넉넉하고 효과도 좋아요,일반,4
jabgog,PC,일반용량,"아이메이크업 깨끗하게 지워지고 
무엇보다 자극적이지않아서 좋아요",일반,5
boram0922,PC,일반용량,순해서 좋아요. 매일 써요,일반,5
k47548011,PC,일반용량,맘에 듭니다 잘쓸게요~~~,일반,5
popkate,PC,일반용량,타브랜드거 쓰다가 옮겨탔는데 정말 좋네요. 눈화장도 잘지워지고 쓰고나서 사용감도 좋고. 만족합니다. ,일반,5
asd1226,PC,일반용량,용량도 괜찮고 순하게 잘 지워져서 조아요,일반,5
astratio,PC,일반용량,"이번에 새로 도전해보는 제품!!! 항상 사용하던 제품과 비교해보려고요~
왠만하면 잘 갈아타진 않는데 기대가 되는 제품입니다:)",일반,5
parkmicky604,PC,일반용량,피부에 자극도 덜하고 잘 지워져요 ,일반,5
flora1227,PC,일반용량,리무버 좋아요 재구매예정이에요,일반,5
coowool00,PC,일반용량,"이게 왜 겟잇뷰티1위인지 잘모르겠어요 
순한편은 아닌듯 눈에들어갔을때 엄청 따가워요 ㅠ
깨끗하게 잘지워지긴하지만 닦아냈을때 미끈거림도 없고.
단, 눈에 너무 자극적인게 아닌가 ... 하는 ^^:;",VIP,5
image04,PC,일반용량,늘 사용하던가 주문합니다,일반,5
majinkk,PC,일반용량,써보고 좋아서 동생한테 선물해줬는데 좋다고 하네요ㅎ ,일반,5
ZEUS1111,PC,일반용량,50프로 행사때 잘 산듯^^,일반,5
paradisa,PC,일반용량,순하고 향기도 좋고 잘 지워지네요,스마트클럽,5
chamomi,PC,일반용량,깨끗이 지워지고 만족스러워서 사용,일반,5
alth406,PC,일반용량,늘 쓰던거라 재구매했어요!ㅎ 순하고 좋아요♡,일반,5
gksk1810,PC,일반용량,깨끗이 잘 지워져요~ㅎㅎ,일반,5
treeonbird,PC,일반용량,순해서 이것만 써요~ 깨끗하게 잘 지워져요~,일반,5
ksy0115,PC,일반용량,자극도 없고 순한데 잘지워져요. 이거 벌써 몇통째인지 모르겠어요^^,스마트클럽,5
skhjes,PC,일반용량,통이쪼그마난게귀엽네요 잘지워지길기대함니다,일반,4
white3134,PC,일반용량,"워낙 유명한 제품이네요
자극적이지 않고 순해서 무난한게 잘 사용하고 있습니다.",일반,5
kwimi77,PC,일반용량,자극적인게 보통이지만 그렇게 썩 잘 지워지는 것 같진 않습니다. 그래도 저렴한 것 치고는 이게 가장 좋은 것 같아요.,일반,4
munju520,PC,일반용량,ㅎㅎ저자극 조아..,일반,5
kangtaej,PC,일반용량,"좋은데, 양이 넘 작아요 ~",일반,5
SUN3875,PC,일반용량,색조화장이 잘 지워지는데 눈이 조금 건조한 느낌...,프라임,5
kjh1249,PC,일반용량,ㅜ눈이..따갑네요....민감한편이라서ㅠㅠ 다른데꺼 쓰다가 여기좋대서 써봤는데 안맞네요 다른사람 줘야할듯,스마트클럽,2
yoyochs7373,PC,일반용량,순해서 눈화장지울때 쓰기 좋아요,일반,5
ha0kr,PC,일반용량,"눈 화장 진짜 잘지워져요 
근데 ㅠㅠ 내용물이 약간 쏟아져서 왔어요 ",일반,3
junynam,PC,일반용량,"항상 이것만 써요, 순하고 좋습니다.",일반,5
amrer77,PC,일반용량,좋아요,일반,5
tpffl95,PC,일반용량,좋아요~ 잘지워지고 1+1으로 구매해서 한동안 걱정 없을것같아요 잘쓸게요 ㅎㅎ,VIP,5
plus1502,PC,일반용량,잘지워져서 좋아요!!! ,일반,5
kes6205,PC,일반용량,항상쓰는거에요ㅋㅋㅋㅋㅋ자극없이잘지워집니당ㅋㅋㅋㅋ,일반,5
sdhkeo,PC,일반용량,"1+1이벤트 할때 주문했어요
클렌징 잘 되고 많이 건조하지 않은거 같아서
매우 만족이에요!",일반,5
llxxmjxxll,PC,일반용량,"피부가 건조해 클렌징할때도 항상 보습에 신경을 많이 쓰는 편이에요.
오일이 들어있어서 흔들어서 지우면 클렌징과 보습 두가지 효과를 보는것 같아요. ",일반,5
mink2124,PC,일반용량,"생각보다 잘지워지고 
갯잇뷰티믿고 샀네요",일반,5
dutd34,PC,일반용량,"예민한 눈가에 쓰는건데 순해서 너무 좋아요 ~ 
향도 진하지않고 클렌징도 잘 되고 좋아요 짱짱 !",일반,5
tldud2001,PC,일반용량,냄새도 좋고 순해서 좋아요!,일반,5
key6643,PC,일반용량,아리따움 뽀오얀 미소발효 립앤아이 리무버 항상 세일기간마다 재구매해 사용중입니다~ 저렴하지만 좋은거같아요,일반,5
gyrud7438,PC,일반용량,"좋아요
할인하길래 대량구매했어요 ㅎㅎ
",일반,5
ksh77,PC,일반용량,잘지워짐ㅎㅎㅎㅎ,일반,5
bora3747,PC,일반용량,아이 & 립 리무버는 뽀오얀껏만 써요.. 이 가격에 이런제품 어디에도 없습니다. 말하면 입만 아프죠~~^^,스마트클럽,5
dhskfl1004,PC,일반용량,"다른 리무버도 사용해 봤는데
이 녀석 만큼 자극도 적고
잘 지워지는 건 아직 없네요
완전 구매 만족 !!!
떨어지면 늘 재구매해요",일반,5
shadow1359,PC,일반용량,겟잇뷰티 방송보고 구매해봤는데 좋아요 깔끔하게 잘 지워져요 ,일반,5
dusghthdb,PC,일반용량,다른거 사면서 한번 써보고 싶어서 샀어요,일반,5
iamcoconut,PC,일반용량,셀프로 토너 같은거 만들어서 넣어놓고 사용하는데 좋아요. ,스마트클럽,5
yaataa,PC,일반용량,생각보다 양이 작아서 놀랬어요.. 그리고 항상 생각하는 거지만 펌프형식이면 좋을듯요! 지워지기는 엄청 잘 지워집니당!!,VIP,4
oksona1,PC,일반용량,순하고 향도 은은해서 좋은거 같아요.,일반,5
chldbwlsl,PC,일반용량,매번쓰던건데 자극없이잘지워지고 좋습니다,프라임,5
sos51847,PC,일반용량,클렌징오일과 같이구매했어요^.^,일반,5
smilkey,PC,일반용량,잘지워지고 쓰기편한데 눈에들어가면 뿌옇게오래가요ㅠ순하긴해요,프라임,5
kcm1297,PC,일반용량,저는 이거 10통 넘게 쓰는거 같아요~! 좋아요,일반,5
image04,PC,일반용량,순하고 잘 지워져 늘 사용합니다~,일반,5
jyj0113,PC,일반용량,"순하고 좋은 거 같아요!
솜에 묻혀서 살살 천천히 문지르고 해서
잘 지워지구요! ^^",일반,5
dmsal1371,PC,일반용량,좋아요! 아이리무버 이거 한번써보고 계속해서 이것만쓰고있어요~ 1+1 이벤트 자주해주셨으면 좋겠네요~ ,일반,5
vlftnr80,PC,일반용량,꾸준히 재구매하는 제품,일반,5
ehfhtl22,PC,일반용량,"여러가지 립앤아이 리무버를 돌아다 겨우 정착한 제품입니다~
사용한지 딱 일년되어가네요~ 일년동안 꾸준히 사용했는데 뽀오얀 발효 립애아이 리무버만큼 순하고 좋은건 못찾았어요~
워낙 비싼 제품도 많이 봤어서 이정도 가격에 이정도로 순하고 세정력 좋은제품이면 값이 아깝지 않습니다!! 앞으로도 쭉 사용할 예정이에요^^",일반,5
lubere88,PC,일반용량,"매번 사용하고 있습니다.
순하고 잘지워져서 좋습니다.
다 쓰고 또 구매할 예정입니다.",일반,5
mihyun0304,PC,일반용량,양이 아쉽지만 순해요,스마트클럽,5
kbr911011,PC,일반용량,"우와!!!!!!!!!!가격도 저렴하고
키스미 마스카라도 지워지네요
짱짱!!!!!!!!잘지워짐",VIP,5
hyekyung92,PC,일반용량,"아직 써보진 않았지만, 좋을꺼 같아요~",VIP,4
dhskfl1004,PC,일반용량,"눈화장 진짜 잘 지워져요
제가 홑꺼플이라서 눈 화장 지우기 힘든데
이건 잘 지워지고 눈에도 자극이 적은 편이라서 좋아요",일반,5
aileen106,PC,일반용량,겟잇뷰티1위~~좋아요,일반,5
rangscape,PC,일반용량,항상 쓰는제품이에요,일반,5
guubora,PC,일반용량,생각보다 많이 꼼꼼하게 지워지지 않지만 저자극적인 제품이라 생각해요.,일반,4
nepal00,PC,일반용량,"이건 원래 쓰던거라 
맘에 드는 제품임",일반,5
orange640,PC,일반용량,"재구매에요~ 순하니 좋아요.
다만 향료 사용은 자제해 주세요~ 안 좋은 성분이라 조금 걱정되요!",일반,4
luckysunk7,PC,일반용량,자극이 없어 사용하기 좋아요.,일반,5
chocopet,PC,일반용량,세일중인데다 입소문난 제품이라 사봅니다.,일반,5
jjoung3,PC,일반용량,사용감은 나쁘지 않음 그냥 저렴한가격인데 겟잇뷰티 1위라 해서 삿음 ,일반,5
sujin4578,PC,일반용량,냄새도좋고 잘지워지고 싸게 잘 샀어요,일반,5
mihyun0304,PC,일반용량,생각보다 잘 지워져서 놀랬어요^^,스마트클럽,5
ltkk9010,PC,일반용량,"순수하게 눈에 피부에 자극없이 부드럽게 딱여서 좋은거 같아요
피부가 민감한 편이라서
조금만 자극을 가하여도 빨갛게 부우며 트러블이 일어나는데 마침 세일기간에 더욱더 싸게 구입할수 있어서 정말 좋아요!!",일반,5
lubere88,PC,일반용량,"요즘 아이라이너를 꼼꼼히지우고 있어서 
50퍼센트 할인도 해서 여러개 구매했습니다.
매일 사용합니다.",일반,5
simplejoo,PC,일반용량,깔끔하게 잘 지워직 자극적이지 않아요 ^^,일반,5
cmh7648,PC,일반용량,"아직 써보진 않았지만, 평이 너무 좋아서 믿고 쓰려구요! 따끈따끈 최근 제조일자로 보내주셔서 감사합니다ㅎㅎ반값세일해서 또 싸게 사서 더 좋네요!~",일반,5
ozdaria,PC,일반용량,부드럽게 잘 지워지네요.,일반,5
kdh9115,PC,일반용량,쪼아요.산뜻하고^^,일반,5
baniestyle,PC,일반용량,눈에 닿는순간 화장이 녹아요. 자극없이 순하고 세정력도 깔끔하구요~ 좋은 제품을 찾아서 좋네요 ! 가격좋고 배송빠르고 제조일자도 6월4일! 만족스러워요.,일반,5
kj0351,PC,일반용량,눈에 들어가도 안아프고 유분기도 많이없고 깔끔하고 좋아요!,스마트클럽,5
pinkthing,PC,일반용량,"매일 화장을 하고, 특히 눈화장을 포인트로 강하게 하는편인데,
순하고 생각보다 메컵도 잘 지워지네요~
세일때 쟁여놓고 사용해요 ㅎㅎㅎ
잘쓸게요^^",프라임,5
ssunnhi,PC,일반용량,향도 잔잔하고 가격대비 괜찮네요.,일반,5
lubere88,PC,일반용량,"매번 사용하는 거라서 2개 샀어요.
순하고 눈에 자극이 되지 않은것 같아 좋습니다.",일반,5
sosimdotol88,PC,일반용량,순하고 부드럽게 지워져요,일반,5
gjtnlrjf96,PC,일반용량," 부드럽게 잘 지워지네요~
요것만 계속 재구매해서 사용중이에요~",일반,5
lej3737,PC,일반용량,겟잇뷰티에서 1위할만하네요,일반,4
